meta_rxn_id,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval
1,622.0,0.7909530829905921,-0.08583371878100596,0.8503462821961602
2,598.0,0.592106301745599,-0.3600024380752981,0.6985797753607993
3,547.0,0.26654620814986085,-0.33265185372437045,0.40983267603721896
4,894.0,0.0052427368382046745,0.21450250740326943,0.043962266462799195
5,931.0,0.0013316158918292422,0.5841702289938884,0.016708377504047207
6,602.0,0.6236617163417643,-0.05225146527533649,0.7243746556699275
7,620.0,0.7736279829099896,-0.10053464697737151,0.8400925474556362
8,604.0,0.6397073820623402,-0.15745143067639963,0.7355565148930855
9,720.0,0.30937897036370354,0.3401937121226979,0.45261485111081395
10,705.0,0.42524606030246814,0.3211233298516729,0.5570889696911174
11,666.0,0.5252499718700794,-0.1398524788872577,0.641723313180289
12,597.5,0.5868424214340875,-5.719308264658846e-06,0.695711808582894
13,559.0,0.32921567064347534,-0.3007906051800694,0.4696445957146341
14,644.0,0.9865007843256868,-0.09948084708416023,0.9911132952985713
15,741.0,0.28645411100010976,0.17066249367274083,0.4308089385907163
16,766.0,0.17768239334490465,0.2231976961842249,0.3256247698932741
17,634.0,0.8967905967335313,0.04966476439184267,0.9303458272691252
18,814.0,0.05884475392945853,0.08235621596676063,0.17998955872729397
19,806.0,0.07200068852019151,0.04223542853504549,0.1970846872073395
20,758.0,0.20850473286383864,0.14644754473815022,0.35985907208126366
21,839.0,0.02990516464565861,0.05143956471905157,0.12477421850943485
22,827.0,0.04175159397166802,0.20760921510859062,0.14767693423312206
23,830.0,0.03846856723477108,0.18364110968176078,0.1412980065738707
24,839.0,0.02990516464565861,0.29309300481018974,0.12477421850943485
25,846.0,0.024429771215977253,0.23675198424704896,0.11198607125403973
26,819.0,0.05168477928456948,0.3398042274469037,0.16731852276869102
27,597.0,0.5843334327230154,-0.280610298837011,0.6932154388204718
28,703.0,0.5239270947933965,0.052292794562803155,0.6405623584280573
29,697.0,0.5689318258948983,0.16829285658116655,0.6796343354505422
30,774.0,0.15038780172929211,-0.04105532564686434,0.2978302202449921
31,739.0,0.2967754901622627,-0.1328252072523047,0.44055014472273707
32,776.0,0.14409162499280112,-0.028783206553225787,0.2890239245771588
33,685.0,0.6640932307299134,0.08977067088516863,0.757013437416924
34,795.0,0.09392698360100028,0.413817363433067,0.23000069061270584
35,849.0,0.022363228897012387,0.48080781218216745,0.1050338537540008
36,758.0,0.20850473286383864,-0.056064666563851756,0.35985907208126366
37,793.0,0.09843724357503651,0.3515409020071002,0.23666240797970314
38,640.0,0.9505322478938463,-0.1893723502100354,0.9668431562896578
39,683.0,0.6805524219365017,0.10775171747931511,0.7691450449104842
40,947.0,0.0007000670763712282,0.5662322126150727,0.010940139129837647
41,700.0,0.5461997330707662,-0.0035787840724174113,0.6602794241551667
42,713.0,0.4531940468487804,0.09806411876426371,0.5774948602913667
43,901.0,0.004095818845314042,0.17747064053220601,0.03686236960782638
44,889.0,0.006231782545175219,0.6606235354197015,0.04761081864513868
45,790.0,0.10552508948559527,0.36631604787218985,0.24480111852326353
46,776.0,0.14409162499280112,0.34785601028555235,0.2890239245771588
47,836.0,0.032556935022143435,0.4721659482519562,0.1323058423240297
48,892.0,0.005619950723967501,0.6438248078839763,0.04493346648604713
49,890.0,0.0060214800437391166,0.6439280941469059,0.046625784663006944
50,777.0,0.14102029380658648,0.289745854452856,0.28654123528785125
51,863.0,0.014603831485302003,0.448831455362871,0.08194201623774332
52,797.0,0.0895839697786352,0.3953431827272414,0.22415552263387759
53,833.0,0.035407598863728434,0.29352134732289825,0.13833105101533905
54,811.0,0.06352310391671755,0.22335703065255036,0.18507833158108045
55,778.0,0.13799953670087406,0.23717900679891454,0.2840972498069491
56,816.0,0.055887629288440925,0.3086113688446199,0.17660079916696683
57,872.0,0.010972461876767437,0.4647666655271703,0.07037933569463889
58,720.0,0.4070711984865163,0.028889734593600745,0.5403516526627965
59,645.0,0.9955000706051953,-0.12672920280324618,0.9966596513513866
60,707.0,0.49497185892214124,-0.013251406051459058,0.61611631099722
61,790.0,0.10552508948559527,0.3753600086327752,0.24480111852326353
62,797.0,0.0895839697786352,0.3219721404678365,0.22415552263387759
63,746.0,0.26172166631607285,0.3003970911472562,0.40678078155273895
64,760.0,0.20045824904981469,0.28097849555863996,0.35197929531831607
65,729.0,0.3520728929491419,0.11684116611977828,0.49204333575575193
66,770.0,0.16360642775561074,0.3385378626602778,0.311795398350216
67,811.0,0.06352310391671755,0.32326924655179823,0.18507833158108045
68,678.0,0.7223567155040282,0.01055653201942732,0.8037095106481713
69,790.0,0.10552508948559527,0.33807607194832684,0.24480111852326353
70,770.0,0.16360642775561074,0.30095534869407675,0.311795398350216
71,1163.0,5.678173406523718e-09,0.798941120977747,4.880390042907136e-06
72,996.0,8.071785552444747e-05,0.9166913899706887,0.0026683460316639465
73,1062.0,2.7761901058564598e-06,0.6652680495082721,0.0002401068849538349
74,1061.0,2.9332429226471977e-06,1.0424759967353383,0.0002401068849538349
75,1028.0,1.6834161734239145e-05,0.9478390071834132,0.0009334814200373255
76,1063.0,2.627224136753377e-06,1.028677667762881,0.0002401068849538349
77,1038.0,1.0054106894117612e-05,1.1174838864333019,0.000691320390039527
78,1050.0,5.329949719101519e-06,0.928527751494201,0.00038175764863064625
79,952.0,0.0003087721757872982,0.9263598861861412,0.00657238884464957
80,997.0,7.700390762236472e-05,0.9686073291274433,0.0026473943440568993
81,859.0,0.016532703477823957,0.5696574353360063,0.08881161649493557
82,1000.0,6.680767868334811e-05,0.9116281115435415,0.0024965739055799
83,873.0,0.010623224656716928,0.07529844541763836,0.06839446885728989
84,877.0,0.009323105016798497,0.33500630257917885,0.06284869617206516
85,922.0,0.0018863861302668022,0.32418503187193115,0.021056478947588525
86,812.0,0.06193063821391844,0.32720915317591115,0.18354959843056173
87,767.0,0.1740816179270973,0.16909286453441408,0.3221165782741446
88,745.0,0.26654620814986085,0.10971241582913552,0.40983267603721896
89,782.0,0.12641307815337005,0.2011963804523145,0.2706152943283227
90,740.0,0.29154531153873486,0.21660804818193316,0.4362341832367866
91,862.0,0.015066462981090255,0.4698478671034129,0.08327733075400048
92,465.0,0.04175159397166802,-0.5166101120423343,0.14767693423312206
93,658.0,0.8967905967335313,0.0718264581306828,0.9303458272691252
94,669.0,0.79965511373491,0.06690199565973572,0.8564530470469224
95,673.0,0.7650069493948678,0.09631885649797409,0.8338915320290283
96,613.0,0.7139244383032193,-0.07608671525025758,0.7969065645735285
97,659.0,0.8878728055527096,0.011485232029086075,0.9233232623987343
98,656.0,0.9146642332191346,0.02954977243524234,0.9448965245815459
99,576.0,0.43307540627349184,-0.07172237594228838,0.5622784164532723
100,556.0,0.31271858040486367,-0.18012741911346652,0.4547912349542814
101,498.0,0.09616095376033945,-0.30422099218509346,0.23314623344714178
102,753.0,0.2296390691639486,0.22570069086074732,0.3802982272570594
103,750.0,0.2430286930180392,0.24351239866325838,0.39043581616636386
104,667.0,0.8171329739194572,0.004946615462484596,0.8708317310400167
105,751.0,0.2385058250908817,0.19389241850698274,0.3878822264250006
106,627.0,0.8347022418006316,-0.062292231534962654,0.8829865560955604
107,613.0,0.7139244383032193,-0.07812194985280206,0.7969065645735285
108,560.0,0.33483779989018536,-0.19856606846356895,0.4749060874680104
109,647.0,0.9955000706051953,-0.03419281799079537,0.9966596513513866
110,688.0,0.6397073820623402,0.03487118925956947,0.7355565148930855
111,623.0,0.79965511373491,-0.09205811847774942,0.8564530470469224
112,647.0,0.9955000706051953,-0.04067156121910708,0.9966596513513866
113,644.0,0.9865007843256868,-0.02416870918563241,0.9911132952985713
114,643.0,0.9775032153579749,0.005174229330772868,0.9861079971833092
115,797.0,0.0895839697786352,0.39811985202149075,0.22415552263387759
116,813.0,0.06037135393230837,0.46960689565048813,0.1817484367944625
117,825.0,0.044069596743488794,0.5393114774650984,0.15397487154889683
118,827.0,0.04175159397166802,0.5203070408671765,0.14767693423312206
119,917.0,0.0022795787197993867,0.7596577091424381,0.02433910446792016
120,909.0,0.003067177262334126,0.7183147255812776,0.0299572597383657
121,739.0,0.2967754901622627,0.20389567380531037,0.44055014472273707
122,763.0,0.18881719051991175,0.2748266894062758,0.33774895994144466
123,731.0,0.3405214216895964,0.19334172842147163,0.4809830105870306
124,631.0,0.8700808458620439,-0.1376035561163098,0.9086688785157069
125,810.0,0.06514925022960544,0.5404898055374676,0.18727685810149122
126,842.0,0.02744123351378389,0.6213195269890988,0.11705081987641316
127,844.0,0.025897675477962966,0.6180252266444722,0.11473738182118128
128,805.0,0.07380278667409777,0.5150669126568578,0.19955723638323825
129,786.0,0.11559856460678632,0.42237646378430743,0.25907944271064626
130,870.0,0.011701679834500302,0.6610461140438515,0.07288111462139862
131,549.0,0.2763779575327254,-0.1265545203629566,0.42118236613364807
132,619.0,0.7650069493948678,0.04115234248266539,0.8338915320290283
133,478.0,0.05884475392945853,-0.47596349323593207,0.17998955872729397
134,493.0,0.08540412809608425,-0.3430270411946957,0.21907127884328173
135,513.0,0.135028898877286,-0.4196039843435225,0.28067071000006605
136,516.0,0.14409162499280112,-0.3620567762945555,0.2890239245771588
137,525.0,0.1740816179270973,-0.3393709354329162,0.3221165782741446
138,485.0,0.07023479225441838,-0.45769497008546073,0.19379391313859584
139,597.5,0.5288932531117112,-0.1569644548542267,0.645257276152613
140,597.5,0.5288932531117112,-0.15688562725502633,0.645257276152613
141,603.0,0.5955025879477063,-0.1692628067830138,0.7021049030741475
142,532.0,0.20045824904981469,-0.466984514741564,0.35197929531831607
143,566.0,0.3698592993414419,-0.33014320738808184,0.507817999654903
144,460.0,0.03640398095157045,-0.4295859454441494,0.1387548630947885
145,562.0,0.34626647762922835,-0.25436531161619336,0.48709662442278523
146,553.0,0.2967754901622627,-0.31485477052799055,0.44055014472273707
147,467.0,0.044069596743488794,-0.34457200215433487,0.15397487154889683
148,752.0,0.23404269335962813,-0.20202865575782916,0.38425920714918893
149,531.0,0.16983905393374932,-0.19109079117589517,0.32003356008881473
150,759.0,0.20445269824794576,-0.11047095979671899,0.35572286263989755
151,705.0,0.5093417255842088,0.16848180743016533,0.6271908497702399
152,694.0,0.5112204135102356,0.239030766054885,0.6290536083207552
153,675.0,0.6317065502172621,0.24946952270781955,0.729773897730829
154,402.0,0.0060214800437391166,-0.5135176547685623,0.046625784663006944
155,435.0,0.01757849829506413,-0.71022509933236,0.09074305876641213
156,522.0,0.16360642775561074,-0.45472059119722036,0.311795398350216
157,568.0,0.38202158139916953,-0.5750698580857992,0.51708275466549
158,582.0,0.4738298402332074,-0.14512830612778385,0.5967131834145667
159,543.0,0.24761151356061917,-0.2605408497474171,0.3933864989008358
160,566.0,0.3698592993414419,-0.23800414021709085,0.507817999654903
161,557.0,0.318156042649269,-0.23010175543029,0.46036215262129077
162,439.0,0.01948570995150164,-0.6263132948158121,0.09719103266935628
163,457.5,0.03383614753277703,-0.4504627154900229,0.13589798506739184
164,462.0,0.03846856723477108,-0.6484398545013648,0.1412980065738707
165,438.0,0.01925588406677512,-0.6295956675485351,0.0965039787486485
166,501.0,0.10311880714112251,-0.5054883842816112,0.2421601495568164
167,450.0,0.02744123351378389,-0.5534657174540217,0.11705081987641316
168,588.0,0.516604363455355,-0.2176760281898454,0.633415617485288
169,563.0,0.3520728929491419,-0.26802446786564793,0.49204333575575193
170,549.0,0.2763779575327254,-0.39597051413370216,0.42118236613364807
171,798.0,0.08747390750763288,0.2973743537216195,0.22276688445277174
172,682.0,0.688840047586424,0.009105585634332156,0.7739289305151703
173,819.0,0.05168477928456948,0.29382660579313796,0.16731852276869102
174,671.0,0.7822770317381578,-0.05866976920407984,0.8457447909169139
175,621.0,0.7822770317381578,-0.14753835459809045,0.8457447909169139
176,716.0,0.43307540627349184,-0.022258534623963502,0.5622784164532723
177,651.0,0.9595178048513721,-0.0872814693163409,0.9736783391614572
178,640.0,0.9505322478938463,-0.1368665623744282,0.9668431562896578
179,616.0,0.7393219115712091,-0.15247899775859583,0.8151984387369522
180,615.0,0.7308228550678615,-0.1395150642617386,0.808940430046139
181,714.0,0.44642987384554234,0.1779062017927872,0.5722691671442858
182,661.0,0.8700808458620439,0.029009987767234995,0.9086688785157069
183,611.0,0.6971651904780264,-0.13020922953331232,0.7802258869998225
184,684.0,0.6723031940771131,0.029728114640748433,0.7643447027900512
185,713.0,0.4531940468487804,0.1629829302310587,0.5774948602913667
186,701.0,0.5387236664279955,0.1397953582199829,0.6530789722071398
187,698.0,0.5613044367103988,0.11581858136740976,0.6723918652997738
188,757.0,0.21261466012820074,0.2175846182514433,0.3647550905792186
189,815.0,0.05735034325439514,0.37571410417125134,0.17731158283148424
190,724.0,0.38202158139916953,0.14483225886386564,0.51708275466549
191,718.0,0.41995502950651176,0.14076987942635605,0.550650416263687
192,747.0,0.2569578154920653,0.20402692962352573,0.4026531311129082
193,717.0,0.42648579645928475,0.12664644650014292,0.5570889696911174
194,685.0,0.6640932307299134,0.1183074832464472,0.757013437416924
195,569.0,0.3881936499467874,0.03750703315159054,0.5217395498502951
196,562.0,0.34626647762922835,-0.34657755805230356,0.48709662442278523
197,429.0,0.014603831485302003,-0.40832414034426756,0.08194201623774332
198,654.0,0.9325811279592813,-0.18252845506288576,0.9565077320775683
199,749.0,0.24761151356061917,0.28592868458848403,0.3933864989008358
200,791.0,0.10311880714112251,0.4554525186669865,0.2421601495568164
201,575.0,0.42648579645928475,-0.014709526948541872,0.5570889696911174
202,691.0,0.6157047345694634,0.05108095331639116,0.7185311871859522
203,610.0,0.688840047586424,-0.10751322957517816,0.7739289305151703
204,581.0,0.46689442586017915,-0.11584080337712814,0.5901408220982706
205,578.0,0.44642987384554234,-0.10126211434038226,0.5722691671442858
206,547.0,0.26654620814986085,-0.1656211405758579,0.40983267603721896
207,479.0,0.06037135393230837,-0.5083221262567069,0.1817484367944625
208,578.0,0.44642987384554234,-0.22954747034288597,0.5722691671442858
209,543.0,0.24761151356061917,-0.2831020871818285,0.3933864989008358
210,623.0,0.79965511373491,-0.04947544601956533,0.8564530470469224
211,564.0,0.3579405763949812,-0.2252327629829654,0.4966100490903735
212,501.0,0.10311880714112251,-0.48235845588763593,0.2421601495568164
213,574.0,0.41995502950651176,-0.25212087235293273,0.550650416263687
214,568.0,0.38202158139916953,0.1866070949437128,0.51708275466549
215,555.0,0.30730379318547285,0.2549794365227781,0.45001880229709756
216,648.0,0.9834487299641546,0.35305250235138097,0.9909427706965895
217,1029.0,1.59972429931672e-05,0.7283211150361825,0.0009166420235084805
218,624.0,0.8083820913554247,0.30611401463211274,0.8631110652422205
219,746.0,0.26172166631607285,0.1931032567925727,0.40678078155273895
220,714.0,0.44642987384554234,0.17068541712770857,0.5722691671442858
221,627.0,0.8347022418006316,0.20373801122000054,0.8829865560955604
222,778.0,0.13799953670087406,0.3637817003458971,0.2840972498069491
223,942.0,0.0008586730070362274,0.7641706570559178,0.01272464568185582
224,976.0,0.00020187025340352653,0.776429699180389,0.004626866208008828
225,965.0,0.00032741047078319063,0.7507622130432055,0.0067002214199560085
226,750.0,0.2430286930180392,0.231206726077251,0.39043581616636386
227,771.0,0.16022242002132958,0.33170243349274803,0.30876943948056673
228,589.0,0.5239270947933965,-0.040105237860369784,0.6405623584280573
229,565.0,0.3638694200778875,-0.14689380673501948,0.5019996252920454
230,683.0,0.6805524219365017,0.07932512135990331,0.7691450449104842
231,715.0,0.4397235432295161,0.16010007941138948,0.5691903394665198
232,667.0,0.8171329739194572,0.02478506208558243,0.8708317310400167
233,674.0,0.7564149336838968,0.15143864263591914,0.8276749019749322
234,650.0,0.9685085078483763,0.05513228409343431,0.9793330147007994
235,674.0,0.7564149336838968,0.1906288297805239,0.8276749019749322
236,766.0,0.17768239334490465,0.451397652569167,0.3256247698932741
237,731.0,0.3405214216895964,0.20904639958391918,0.4809830105870306
238,698.0,0.5613044367103988,0.18948101546623367,0.6723918652997738
239,669.0,0.79965511373491,-0.025712233099342403,0.8564530470469224
240,710.0,0.4738298402332074,0.24625121820977502,0.5967131834145667
241,592.0,0.5461997330707662,-0.19450871134343237,0.6602794241551667
242,754.0,0.2252947118518287,0.3809206520350544,0.37563686680241853
243,551.0,0.28645411100010976,-0.20793546053260883,0.4308089385907163
244,697.0,0.5689318258948983,0.14930993969383852,0.6796343354505422
245,593.0,0.5537268616330802,-0.10824398295898223,0.6656338987043809
246,597.0,0.5843334327230154,-0.12170501140185758,0.6932154388204718
247,638.0,0.9325811279592813,0.020818339825132447,0.9565077320775683
248,648.0,0.9865007843256868,0.04144988808962729,0.9911132952985713
249,642.0,0.9685085078483763,0.08181027362728514,0.9793330147007994
250,699.0,0.5537268616330802,-0.1275381494844569,0.6656338987043809
251,620.0,0.7736279829099896,0.05069602638899042,0.8400925474556362
252,659.0,0.8878728055527096,0.23900226755707132,0.9233232623987343
253,739.0,0.2967754901622627,0.33248628593263946,0.44055014472273707
254,867.0,0.012876165650432253,0.6835206584693864,0.0776636096599756
255,688.0,0.6397073820623402,-0.00740283351375622,0.7355565148930855
256,663.0,0.852354409854944,-0.06383722803430962,0.8955973291813256
257,584.0,0.48786900599857563,-0.32579845309688804,0.6099249609538556
258,640.0,0.9505322478938463,-0.17104303382131464,0.9668431562896578
259,804.0,0.07564159490825272,0.4699516597496426,0.20253567234779818
260,785.0,0.11823149790332725,0.36347516923486844,0.2612338623339583
261,740.0,0.2915841050256357,0.2712430391935676,0.4362341832367866
262,734.0,0.3236550761681456,0.10793053488132062,0.4651865183386641
263,779.0,0.135028898877286,0.2642184920719028,0.28067071000006605
264,761.0,0.19652106785674572,0.35371828095933616,0.346837490396043
265,522.0,0.16360304146308136,-0.4346710645729042,0.311795398350216
266,636.0,0.9146642332191346,-0.12465792992385175,0.9448965245815459
267,642.0,0.9685085078483763,-0.27060720317949283,0.9793330147007994
268,603.0,0.6316628583362012,-0.14461879390042234,0.729773897730829
269,637.0,0.9236178364914174,-0.06225851234275204,0.9530006368119727
270,631.0,0.8700808458620439,-0.0843474788014654,0.9086688785157069
271,653.0,0.9415529765402946,-0.035062130590864514,0.9628373388892126
272,644.0,0.9865007843256868,0.005130712192063606,0.9911132952985713
273,683.0,0.6805524219365017,-0.07859725991556746,0.7691450449104842
274,814.0,0.05884475392945853,0.37851233270074935,0.17998955872729397
275,676.0,0.7393219115712091,0.05733159716188337,0.8151984387369522
276,642.0,0.9685085078483763,0.017012882881157414,0.9793330147007994
277,670.0,0.7909530829905921,-0.22092985515151037,0.8503462821961602
278,590.0,0.531299259986203,-0.2381278374655184,0.6459005855136372
279,648.0,0.9829026286981547,-0.23054901408790646,0.9909427706965895
280,679.0,0.6847673314992374,-0.02117668531982393,0.773400159557943
281,763.0,0.18881363585282873,0.2952875595791941,0.33774895994144466
282,812.0,0.06193063821391844,0.32209467444072265,0.18354959843056173
283,863.0,0.014603831485302003,0.40395924788404064,0.08194201623774332
284,596.0,0.27741651769823805,-0.25178382847252856,0.4220168087816559
285,596.0,0.27741651769823805,-0.2517838279685142,0.4220168087816559
286,615.0,0.7308228550678615,-0.10810258979048779,0.808940430046139
287,523.0,0.1670440282429806,-0.2829320128435163,0.31624304465824193
288,555.0,0.3073426840586344,-0.281514148283839,0.45001880229709756
289,486.5,0.041210889762326446,-0.39301924186354814,0.14758649896133158
290,503.0,0.10797570822407274,-0.38031566081254115,0.2481420353438249
291,633.0,0.8878728055527096,-0.11638455784213578,0.9233232623987343
292,677.0,0.7308228550678615,0.04746736193163794,0.808940430046139
293,670.0,0.7909530829905921,0.0391161400386342,0.8503462821961602
294,699.0,0.5537268616330802,0.07532348644281914,0.6656338987043809
295,673.0,0.7650069493948678,0.02492911683963976,0.8338915320290283
296,739.0,0.2967754901622627,0.14721105726762,0.44055014472273707
297,759.0,0.20445269824794576,-0.13678603332680883,0.35572286263989755
298,718.0,0.41995502950651176,-0.08560720161841845,0.550650416263687
299,749.0,0.24761151356061917,0.4296616543638833,0.3933864989008358
300,831.0,0.03742415860988977,0.35817562231282285,0.14046316299214084
301,724.0,0.38202158139916953,0.01062142075227535,0.51708275466549
302,669.0,0.7996535374072693,-0.049810834637828504,0.8564530470469224
303,643.0,0.9775032153579749,-0.12311517805222631,0.9861079971833092
304,670.0,0.7909530829905921,-0.20162338852145462,0.8503462821961602
305,689.0,0.6316628583362012,-0.1259383468409541,0.729773897730829
306,648.0,0.9865007843256868,-0.15890132724874836,0.9911132952985713
307,719.0,0.4134834034101128,0.08351003978637588,0.5463320295634004
308,811.0,0.06352310391671755,0.3296066497705003,0.18507833158108045
309,799.0,0.08540412809608425,0.23360837623192157,0.21907127884328173
310,752.0,0.23404269335962813,0.19200639820315568,0.38425920714918893
311,722.0,0.3944260853675353,0.08765344904350134,0.5280517451299013
312,766.0,0.17768239334490465,0.14069529060146282,0.3256247698932741
313,745.0,0.26654620814986085,0.05939642604968021,0.40983267603721896
315,632.0,0.7909852851842119,-0.22455004684140017,0.8503462821961602
316,597.0,0.2144836727133249,-0.3081563597328552,0.36759464944586795
317,593.0,0.4858203517478674,0.2878628120768723,0.6095804267551709
318,590.5,0.4145691096016374,-0.29755099272868485,0.5473458520777379
319,594.5,0.4805958269694409,-0.24076847254547992,0.6037488547106916
320,568.0,0.35540610594171096,-0.07072666272472193,0.49629820967814875
321,360.0,0.0012803095132332641,-0.6075175779769889,0.016302607801836896
323,454.5,0.016112972091557192,-0.2679761444509575,0.08765252856135068
